export_date,device_name,device_id,time,ts_ms,key,name,unit,value
2026-07-11,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:05:30,1783703130750,windSpeed,风速,m/s,2.06
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:05:49,1783703149305,RSSI,信号强度,dBm,21
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:05:49,1783703149305,pow,电源,V,12.8
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:05:49,1783703149305,windDirection,风向,°,167
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:05:49,1783703149305,windSpeed,风速,m/s,2.82
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:05:55,1783703155559,RSSI,信号强度,dBm,22
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:05:55,1783703155559,pow,电源,V,12.9
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:05:55,1783703155559,windDirection,风向,°,293
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:05:55,1783703155559,windSpeed,风速,m/s,0.97
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:06:11,1783703171091,RSSI,信号强度,dBm,22
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:06:11,1783703171091,pow,电源,V,12.9
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:06:11,1783703171091,windDirection,风向,°,217
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:06:11,1783703171091,windSpeed,风速,m/s,1.56
2026-07-11,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:06:34,1783703194814,RSSI,信号强度,dBm,22
2026-07-11,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:06:34,1783703194814,pow,电源,V,13.1
2026-07-11,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:06:34,1783703194814,windDirection,风向,°,146
2026-07-11,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:06:34,1783703194814,windSpeed,风速,m/s,1.62
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:06:52,1783703212339,RSSI,信号强度,dBm,21
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:06:52,1783703212339,pow,电源,V,12.8
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:06:52,1783703212339,windDirection,风向,°,159
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:06:52,1783703212339,windSpeed,风速,m/s,1.23
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:06:59,1783703219344,RSSI,信号强度,dBm,22
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:06:59,1783703219344,pow,电源,V,12.9
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:06:59,1783703219344,windDirection,风向,°,272
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:06:59,1783703219344,windSpeed,风速,m/s,0.13
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:07:11,1783703231740,RSSI,信号强度,dBm,22
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:07:11,1783703231740,pow,电源,V,12.9
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:07:11,1783703231740,windDirection,风向,°,220
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:07:11,1783703231740,windSpeed,风速,m/s,1.3
2026-07-11,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:07:38,1783703258933,RSSI,信号强度,dBm,22
2026-07-11,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:07:38,1783703258933,pow,电源,V,13.1
2026-07-11,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:07:38,1783703258933,windDirection,风向,°,132
2026-07-11,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:07:38,1783703258933,windSpeed,风速,m/s,1.92
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:07:55,1783703275394,RSSI,信号强度,dBm,21
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:07:55,1783703275394,pow,电源,V,12.8
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:07:55,1783703275394,windDirection,风向,°,337
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:07:55,1783703275394,windSpeed,风速,m/s,0.49
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:08:03,1783703283912,RSSI,信号强度,dBm,22
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:08:03,1783703283912,pow,电源,V,12.9
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:08:03,1783703283912,windDirection,风向,°,346
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:08:03,1783703283912,windSpeed,风速,m/s,0.5
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:08:12,1783703292419,RSSI,信号强度,dBm,22
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:08:12,1783703292419,pow,电源,V,12.9
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:08:12,1783703292419,windDirection,风向,°,327
2026-07-11,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:08:12,1783703292419,windSpeed,风速,m/s,1.62
2026-07-11,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:08:43,1783703323051,RSSI,信号强度,dBm,22
2026-07-11,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:08:43,1783703323051,pow,电源,V,13.1
2026-07-11,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:08:43,1783703323051,windDirection,风向,°,143
2026-07-11,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:08:43,1783703323051,windSpeed,风速,m/s,0.67
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:08:58,1783703338591,RSSI,信号强度,dBm,21
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:08:58,1783703338591,pow,电源,V,12.8
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:08:58,1783703338591,windDirection,风向,°,354
2026-07-11,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-07-11 01:08:58,1783703338591,windSpeed,风速,m/s,0.61
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:09:07,1783703347862,RSSI,信号强度,dBm,22
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:09:07,1783703347862,pow,电源,V,12.9
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:09:07,1783703347862,windDirection,风向,°,254
2026-07-11,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-07-11 01:09:07,1783703347862,windSpeed,风速,m/s,1.35
