export_date,device_name,device_id,time,ts_ms,key,name,unit,value
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:15:57,1786202157368,pow,电源,V,13.2
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:15:57,1786202157368,windDirection,风向,°,70
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:15:57,1786202157368,windSpeed,风速,m/s,0.51
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:16:18,1786202178177,RSSI,信号强度,dBm,23
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:16:18,1786202178177,pow,电源,V,12.9
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:16:18,1786202178177,windDirection,风向,°,310
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:16:18,1786202178177,windSpeed,风速,m/s,0.96
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:17:01,1786202221560,RSSI,信号强度,dBm,31
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:17:01,1786202221560,pow,电源,V,13.2
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:17:01,1786202221560,windDirection,风向,°,8
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:17:01,1786202221560,windSpeed,风速,m/s,0.39
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:17:18,1786202238847,RSSI,信号强度,dBm,23
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:17:18,1786202238847,pow,电源,V,12.9
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:17:18,1786202238847,windDirection,风向,°,22
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:17:18,1786202238847,windSpeed,风速,m/s,0.56
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:18:05,1786202285638,RSSI,信号强度,dBm,31
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:18:05,1786202285638,pow,电源,V,13.2
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:18:05,1786202285638,windDirection,风向,°,5
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:18:05,1786202285638,windSpeed,风速,m/s,2.43
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:18:19,1786202299609,RSSI,信号强度,dBm,23
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:18:19,1786202299609,pow,电源,V,12.9
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:18:19,1786202299609,windDirection,风向,°,12
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:18:19,1786202299609,windSpeed,风速,m/s,2.56
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:19:09,1786202349707,RSSI,信号强度,dBm,31
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:19:09,1786202349707,pow,电源,V,13.2
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:19:09,1786202349707,windDirection,风向,°,7
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:19:09,1786202349707,windSpeed,风速,m/s,0.53
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:19:20,1786202360255,RSSI,信号强度,dBm,23
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:19:20,1786202360255,pow,电源,V,12.9
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:19:20,1786202360255,windDirection,风向,°,22
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:19:20,1786202360255,windSpeed,风速,m/s,0.74
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:19:46,1786202386440,RSSI,信号强度,dBm,22
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:19:46,1786202386440,pow,电源,V,12.8
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:19:46,1786202386440,windDirection,风向,°,40
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:19:46,1786202386440,windSpeed,风速,m/s,0.69
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:20:13,1786202413812,RSSI,信号强度,dBm,31
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:20:13,1786202413812,pow,电源,V,13.2
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:20:13,1786202413812,windDirection,风向,°,187
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:20:13,1786202413812,windSpeed,风速,m/s,0.32
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:20:20,1786202420879,RSSI,信号强度,dBm,23
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:20:20,1786202420879,pow,电源,V,12.9
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:20:20,1786202420879,windDirection,风向,°,317
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:20:20,1786202420879,windSpeed,风速,m/s,0.62
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:20:43,1786202443615,RSSI,信号强度,dBm,22
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:20:43,1786202443615,pow,电源,V,12.9
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:20:43,1786202443615,windDirection,风向,°,326
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:20:43,1786202443615,windSpeed,风速,m/s,0.25
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:21:17,1786202477939,RSSI,信号强度,dBm,31
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:21:17,1786202477939,pow,电源,V,13.2
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:21:17,1786202477939,windDirection,风向,°,13
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:21:17,1786202477939,windSpeed,风速,m/s,1.93
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:21:21,1786202481536,RSSI,信号强度,dBm,22
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:21:21,1786202481536,pow,电源,V,12.9
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:21:21,1786202481536,windDirection,风向,°,295
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:21:21,1786202481536,windSpeed,风速,m/s,3.2
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:21:48,1786202508130,RSSI,信号强度,dBm,22
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:21:48,1786202508130,pow,电源,V,12.9
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:21:48,1786202508130,windDirection,风向,°,50
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:21:48,1786202508130,windSpeed,风速,m/s,0.76
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:22:22,1786202542027,RSSI,信号强度,dBm,31
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:22:22,1786202542027,pow,电源,V,13.2
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:22:22,1786202542027,windDirection,风向,°,116
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:22:22,1786202542027,windSpeed,风速,m/s,0.91
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:22:22,1786202542140,RSSI,信号强度,dBm,22
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:22:22,1786202542140,pow,电源,V,12.9
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:22:22,1786202542140,windDirection,风向,°,304
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:22:22,1786202542140,windSpeed,风速,m/s,0.32
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:22:52,1786202572672,RSSI,信号强度,dBm,22
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:22:52,1786202572672,pow,电源,V,12.9
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:22:52,1786202572672,windDirection,风向,°,29
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:22:52,1786202572672,windSpeed,风速,m/s,1.15
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:23:22,1786202602794,RSSI,信号强度,dBm,22
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:23:22,1786202602794,pow,电源,V,12.9
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:23:22,1786202602794,windDirection,风向,°,298
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:23:22,1786202602794,windSpeed,风速,m/s,1.59
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:23:26,1786202606111,RSSI,信号强度,dBm,31
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:23:26,1786202606111,pow,电源,V,13.2
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:23:26,1786202606111,windDirection,风向,°,8
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:23:26,1786202606111,windSpeed,风速,m/s,2.01
2026-08-08,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-08-08 23:23:29,1786202609674,RSSI,信号强度,dBm,20
2026-08-08,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-08-08 23:23:29,1786202609674,pow,电源,V,12.6
2026-08-08,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-08-08 23:23:29,1786202609674,windDirection,风向,°,34
2026-08-08,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-08-08 23:23:29,1786202609674,windSpeed,风速,m/s,0.63
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:23:57,1786202637151,RSSI,信号强度,dBm,22
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:23:57,1786202637151,pow,电源,V,12.9
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:23:57,1786202637151,windDirection,风向,°,202
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:23:57,1786202637151,windSpeed,风速,m/s,0.51
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:24:23,1786202663593,RSSI,信号强度,dBm,22
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:24:23,1786202663593,pow,电源,V,12.9
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:24:23,1786202663593,windDirection,风向,°,118
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:24:23,1786202663593,windSpeed,风速,m/s,0.1
2026-08-08,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-08-08 23:24:26,1786202666506,RSSI,信号强度,dBm,21
2026-08-08,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-08-08 23:24:26,1786202666506,pow,电源,V,12.6
2026-08-08,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-08-08 23:24:26,1786202666506,windDirection,风向,°,192
2026-08-08,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-08-08 23:24:26,1786202666506,windSpeed,风速,m/s,0.48
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:24:30,1786202670212,RSSI,信号强度,dBm,31
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:24:30,1786202670212,pow,电源,V,13.2
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:24:30,1786202670212,windDirection,风向,°,152
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:24:30,1786202670212,windSpeed,风速,m/s,0.61
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:25:02,1786202702080,RSSI,信号强度,dBm,22
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:25:02,1786202702080,pow,电源,V,12.9
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:25:02,1786202702080,windDirection,风向,°,238
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:25:02,1786202702080,windSpeed,风速,m/s,0.78
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:25:24,1786202724223,RSSI,信号强度,dBm,23
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:25:24,1786202724223,pow,电源,V,12.9
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:25:24,1786202724223,windDirection,风向,°,37
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:25:24,1786202724223,windSpeed,风速,m/s,0.71
2026-08-08,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-08-08 23:25:29,1786202729554,RSSI,信号强度,dBm,21
2026-08-08,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-08-08 23:25:29,1786202729554,pow,电源,V,12.6
2026-08-08,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-08-08 23:25:29,1786202729554,windDirection,风向,°,90
2026-08-08,25122225XJX-X4,f24af520-df03-11f0-bc6b-659b520a6f87,2026-08-08 23:25:29,1786202729554,windSpeed,风速,m/s,1.7
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:25:34,1786202734317,RSSI,信号强度,dBm,31
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:25:34,1786202734317,pow,电源,V,13.2
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:25:34,1786202734317,windDirection,风向,°,30
2026-08-08,26052705XJX-X2,a26dabc0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:25:34,1786202734317,windSpeed,风速,m/s,1.96
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:26:05,1786202765670,RSSI,信号强度,dBm,22
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:26:05,1786202765670,pow,电源,V,12.9
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:26:05,1786202765670,windDirection,风向,°,22
2026-08-08,26052705XJX-X3,a77e5ce0-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:26:05,1786202765670,windSpeed,风速,m/s,0.82
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:26:24,1786202784874,RSSI,信号强度,dBm,23
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:26:24,1786202784874,pow,电源,V,12.9
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:26:24,1786202784874,windDirection,风向,°,335
2026-08-08,26052705XJX-X1,9af04060-5978-11f1-88cc-6b1fa4acfb7b,2026-08-08 23:26:24,1786202784874,windSpeed,风速,m/s,0.87
